,location,country_code,latitude,longitude,confirmed,dead,recovered,updated
7470,Hedong district,cn,39.128291,117.251586,15,1.0,14.0,2020-05-19 19:48:18.919922+00:00
7471,Rivne Oblast,ua,50.6199,26.251617,1188,29.0,370.0,2020-05-19 19:48:36.918156+00:00
7472,Ternopil Oblast,ua,49.553517,25.594767,1081,22.0,619.0,2020-05-19 19:48:36.933076+00:00
7473,"Steele County, Minnesota",us,43.9758523,-93.17796589999999,111,0.0,,2020-05-19 19:45:20.115934+00:00
7474,"Richland County, South Carolina",us,34.0412165,-80.9428911,1250,61.0,,2020-05-19 19:45:20.115934+00:00
7475,"Douglas County, Nebraska",us,41.3148116,-96.19513200000002,2492,24.0,,2020-05-18 19:45:24.591927+00:00
7476,"Hamilton County, Ohio",us,39.2355447,-84.56414699999999,2082,112.0,,2020-05-19 19:45:20.115934+00:00
7477,"Monroe County, Ohio",us,39.7199038,-81.0754657,56,2.0,,2020-05-19 19:45:20.115934+00:00
7478,Dionísio,br,-19.8138894,-42.6880552,5,0.0,,2020-05-19 19:47:52.552883+00:00
7479,Porto Velho,br,-8.7611933,-63.90043979999999,1580,55.0,,2020-05-19 19:48:05.795482+00:00
7480,Suihua,cn,46.653845,126.968887,47,4.0,43.0,2020-05-19 19:48:18.919922+00:00
7481,"Bremer County, Iowa",us,42.76108199999999,-92.38136209999999,64,5.0,,2020-05-19 19:45:20.115934+00:00
7482,"Crowley County, Colorado",us,38.2498631,-103.8216261,39,1.0,,2020-05-19 19:45:20.115934+00:00
7483,"Rabun County, Georgia",us,34.9027286,-83.3789389,15,2.0,,2020-05-19 19:45:20.115934+00:00
7484,Tarn-et-Garonne,fr,44.0126679,1.2891036,48,5.0,37.0,2020-05-19 19:47:00.243999+00:00
7485,"Kalamazoo County, Michigan",us,42.2278346,-85.52002399999999,719,42.0,,2020-05-19 19:45:20.115934+00:00
7486,Yucatán,mx,20.7098786,-89.0943377,1025,68.0,670.0,2020-05-19 19:46:51.688590+00:00
7487,Kharkiv Oblast,ua,49.9935,36.230383,816,30.0,163.0,2020-05-19 19:48:36.940398+00:00
7488,Barra,br,-23.0003709,-43.36589499999999,3,0.0,,2020-05-19 19:47:45.122959+00:00
7489,"Wetzel County, West Virginia",us,39.5655978,-80.6770787,7,0.0,,2020-05-19 19:45:20.115934+00:00
7490,Yanbu,sa,24.0231757,38.1899782,36,0.0,0.0,2020-05-19 19:48:38.305899+00:00
7491,Lagarto,br,-10.9195816,-37.6734334,32,2.0,,2020-05-19 19:47:58.821057+00:00
7492,"Chippewa County, Michigan",us,46.3117082,-84.59320939999999,2,0.0,,2020-05-19 19:45:20.115934+00:00
7493,Puebla,mx,19.0414398,-98.2062727,1338,180.0,849.0,2020-05-19 19:46:51.674324+00:00
7494,Addayer Bani Malik,sa,17.3306284,43.1159548,1,0.0,0.0,2020-05-10 16:49:37.522783+00:00
7495,Hefei,cn,31.820591,117.227219,174,1.0,173.0,2020-05-19 19:48:18.919922+00:00
7496,Stavropol Krai,ru,44.6680993,43.520214,1600,31.0,562.0,2020-05-19 19:48:35.566651+00:00
7497,"Richmond City, Virginia",us,37.5407246,-77.4360481,779,18.0,,2020-05-19 19:45:20.115934+00:00
7498,Ilha Comprida,br,-24.8521958,-47.7144578,22,1.0,,2020-05-19 19:47:56.229637+00:00
7499,Salto de Pirapora,br,-23.6443472,-47.5720968,21,0.0,,2020-05-19 19:48:08.449803+00:00
7500,"Rock County, Minnesota",us,43.6927003,-96.3226072,20,0.0,,2020-05-19 19:45:20.115934+00:00
7501,"Wirt County, West Virginia",us,39.04360930000001,-81.38393260000001,3,0.0,,2020-05-19 19:45:20.115934+00:00
7502,Amambai,br,-23.1083066,-55.22566699999999,4,0.0,,2020-05-19 19:47:42.368106+00:00
7503,Kwara,ng,8.9668961,4.3874051,65,1.0,12.0,2020-05-19 19:46:53.211697+00:00
7504,Worcestershire,gb,52.2545225,-2.2668382,1294,,,2020-05-14 15:01:09+00:00
7505,São Lourenço,br,-22.1166009,-45.05294199999999,17,0.0,,2020-05-19 19:48:11.582433+00:00
7506,Panjin,cn,41.119997,122.070714,11,0.0,11.0,2020-05-19 19:48:18.919922+00:00
7507,Antônio Martins,br,-6.2152848,-37.8907928,1,0.0,,2020-05-19 19:47:42.939723+00:00
7508,Aragarças,br,-15.8958471,-52.2516426,1,0.0,,2020-05-19 19:47:43.214065+00:00
7509,Arroio do Sal,br,-29.5501212,-49.8873139,6,1.0,,2020-05-19 19:47:43.893157+00:00
7510,Bacabeira,br,-2.9780939,-44.3165822,54,1.0,,2020-05-19 19:47:44.270477+00:00
7511,Boa Vista do Ramos,br,-2.9715711,-57.5857691,41,1.0,,2020-05-19 19:47:45.965890+00:00
7512,ʻARʻAR,sa,30.9599447,41.0595636,38,0.0,29.0,2020-05-19 19:48:38.248107+00:00
7513,Itarantim,br,-15.6532829,-40.0653302,2,1.0,,2020-05-19 19:47:57.413657+00:00
7514,Borda da Mata,br,-22.269223,-46.1639159,3,0.0,,2020-05-19 19:47:46.425106+00:00
7515,Az Zulfi,sa,26.3098543,44.831834,94,0.0,27.0,2020-05-19 19:48:38.553465+00:00
7516,Guaxupé,br,-21.30817,-46.7165409,5,0.0,,2020-05-19 19:47:55.631526+00:00
7517,Júlio Borges,br,-10.3229532,-44.2385393,3,2.0,,2020-05-19 19:47:58.784614+00:00
7518,"Meriwether County, Georgia",us,33.0561282,-84.68974949999999,70,1.0,,2020-05-19 19:45:20.115934+00:00
7519,Pracuúba,br,1.7430365,-50.7858963,5,1.0,,2020-05-19 19:48:06.030863+00:00
7520,Prado Ferreira,br,-23.0419867,-51.44377950000001,4,0.0,,2020-05-19 19:48:06.038272+00:00
7521,Quatipuru,br,-0.8587161,-47.0193913,18,0.0,,2020-05-19 19:48:06.789331+00:00
7522,São Francisco do Sul,br,-26.2420583,-48.6356496,22,1.0,,2020-05-19 19:48:10.893435+00:00
7523,"Bureau County, Illinois",us,41.35991560000001,-89.4742177,15,1.0,,2020-05-19 19:45:20.115934+00:00
7524,Quatis,br,-22.3027294,-44.1868554,4,0.0,,2020-05-19 19:48:06.797360+00:00
7525,"McHenry County, Illinois",us,42.3039993,-88.4016041,1209,62.0,,2020-05-19 19:45:20.115934+00:00
7526,Yichang,cn,30.691966,111.286471,931,37.0,894.0,2020-05-19 19:48:18.919922+00:00
7527,Chuzhou,cn,32.25342500000001,118.328321,13,0.0,13.0,2020-05-19 19:48:18.919922+00:00
7528,"Traverse County, Minnesota",us,45.8030256,-96.365147,3,0.0,,2020-05-19 19:45:20.115934+00:00
7529,"Bronx County, New York",us,40.8370495,-73.86542949999999,43158,3991.0,,2020-05-19 19:45:20.115934+00:00
7530,"Surry County, Virginia",us,37.1185515,-76.8720961,6,1.0,,2020-05-19 19:45:20.115934+00:00
7531,Meuse,fr,49.0824319,5.282399700000001,592,92.0,338.0,2020-05-19 19:47:00.272977+00:00
7532,"Broome County, New York",us,42.1791865,-75.8533954,423,36.0,,2020-05-19 19:45:20.115934+00:00
7533,"Florence County, South Carolina",us,33.9828684,-79.6502105,540,29.0,,2020-05-19 19:45:20.115934+00:00
7534,"Tyler County, West Virginia",us,39.4977025,-80.8543847,3,0.0,,2020-05-19 19:45:20.115934+00:00
7535,Boa Vista do Sul,br,-29.3646315,-51.6657593,9,1.0,,2020-05-19 19:47:45.975718+00:00
7536,Al Jafr,sa,25.3796191,49.7209167,30,0.0,17.0,2020-05-19 19:48:38.563230+00:00
7537,Hadda,sa,21.4496535,39.5381684,169,0.0,0.0,2020-05-19 19:48:38.712722+00:00
7538,"Miller County, Georgia",us,31.2008218,-84.7315563,36,0.0,,2020-05-19 19:45:20.115934+00:00
7539,Cloppenburg,de,52.844198,8.053015799999999,109,0.0,,2020-05-18 00:00:00+00:00
7540,Augusto Severo,br,-5.862525199999999,-37.3117889,0,0.0,,2020-05-19 19:47:44.091573+00:00
7541,"Faribault County, Minnesota",us,43.6448766,-93.9878427,10,0.0,,2020-05-19 19:45:20.115934+00:00
7542,Bamberg,de,49.8988135,10.9027636,595,52.0,,2020-05-18 00:00:00+00:00
7543,Jalisco,mx,20.6595382,-103.3494376,767,69.0,473.0,2020-05-19 19:46:51.733799+00:00
7544,"Gage County, Nebraska",us,40.1989041,-96.663812,42,4.0,,2020-05-19 19:45:20.115934+00:00
7545,"York County, South Carolina",us,34.9871367,-81.2518833,304,5.0,,2020-05-19 19:45:20.115934+00:00
7546,Waterland,nl,52.4470499,5.0154751,16,,,2020-05-19 19:46:57.568768+00:00
7547,Bananal,br,-22.6834001,-44.3227431,3,0.0,,2020-05-19 19:47:44.455107+00:00
7548,Capivari de Baixo,br,-28.4605555,-48.9505159,18,0.0,,2020-05-19 19:47:50.154471+00:00
7549,Boa Vista do Tupim,br,-12.6595387,-40.6050481,1,0.0,,2020-05-19 19:47:45.985037+00:00
7550,Barra de Guabiraba,br,-8.419986699999999,-35.6617971,4,1.0,,2020-05-19 19:47:44.960728+00:00
7551,Harmonia,br,-29.5492055,-51.4242255,5,0.0,,2020-05-19 19:47:55.727274+00:00
7552,"Belknap County, New Hampshire",us,43.5024246,-71.4073938,53,0.0,,2020-05-19 19:45:20.115934+00:00
7553,Baía da Traição,br,-6.6900813,-34.9342034,18,0.0,,2020-05-19 19:47:45.452161+00:00
7554,Branquinha,br,-9.234032899999999,-36.0240861,5,0.0,,2020-05-19 19:47:46.503462+00:00
7555,Itaocara,br,-21.6700789,-42.0775867,28,3.0,,2020-05-19 19:47:57.104027+00:00
7556,Jijoca de Jericoacoara,br,-2.7956223,-40.5142274,37,1.0,,2020-05-19 19:47:58.450866+00:00
7557,Juripiranga,br,-7.374628899999999,-35.2398199,17,0.0,,2020-05-19 19:47:58.720248+00:00
7558,Pocinhos,br,-7.0777037,-36.0598184,1,0.0,,2020-05-19 19:48:05.451718+00:00
7559,Monte Aprazível,br,-20.7682294,-49.7104312,3,0.0,,2020-05-19 19:48:01.014089+00:00
7560,Paramoti,br,-4.0981688,-39.2391722,8,0.0,,2020-05-19 19:48:03.859395+00:00
7561,Barro,br,-7.183431400000001,-38.7793636,3,0.0,,2020-05-19 19:47:45.241731+00:00
7562,Nova Viçosa,br,-17.9008502,-39.371702,5,0.0,,2020-05-19 19:48:02.529379+00:00
7563,Riachão do Bacamarte,br,-7.249294,-35.6642135,16,0.0,,2020-05-19 19:48:07.636882+00:00
7564,Paverama,br,-29.5518416,-51.7346204,2,0.0,,2020-05-19 19:48:04.463376+00:00
7565,São João del Rei,br,-21.1315334,-44.2530444,17,0.0,,2020-05-19 19:48:11.392161+00:00
7566,"Brown County, Illinois",us,39.9379573,-90.7152749,11,0.0,,2020-05-19 19:45:20.115934+00:00
7567,Serrolândia,br,-11.4176158,-40.2989318,0,0.0,,2020-05-19 19:48:10.220846+00:00
7568,Sobrado,br,-7.144696499999999,-35.2360569,4,1.0,,2020-05-19 19:48:10.417866+00:00
7569,São Luiz do Paraitinga,br,-23.2229006,-45.3117239,1,1.0,,2020-05-19 19:48:11.617876+00:00
7570,Porangaba,br,-23.176636,-48.1199217,1,0.0,,2020-05-19 19:48:05.626748+00:00
7571,Rincão,br,-21.589908,-48.0732901,3,1.0,,2020-05-19 19:48:07.787952+00:00
7572,Senador Elói de Souza,br,-6.036111699999999,-35.6927859,1,0.0,,2020-05-19 19:48:09.964300+00:00
7573,São Miguel de Taipu,br,-7.250388199999999,-35.2095872,10,0.0,,2020-05-19 19:48:11.735847+00:00
7574,União Paulista,br,-20.8882537,-49.8981241,1,0.0,,2020-05-19 19:48:13.717828+00:00
7575,Águas Lindas de Goiás,br,-15.7501526,-48.2820348,32,2.0,,2020-05-19 19:48:14.750840+00:00
7576,Águas da Prata,br,-21.9469685,-46.7185861,1,0.0,,2020-05-19 19:48:14.765385+00:00
7577,"Wadena County, Minnesota",us,46.6415934,-94.936044,5,0.0,,2020-05-19 19:45:20.115934+00:00
7578,"Randolph County, West Virginia",us,38.8092552,-80.0087746,7,0.0,,2020-05-19 19:45:20.115934+00:00
7579,Morelos,mx,18.6813049,-99.1013498,1021,142.0,605.0,2020-05-19 19:46:51.695595+00:00
7580,Chihuahua,mx,28.6329957,-106.0691004,874,183.0,586.0,2020-05-19 19:46:51.710448+00:00
7581,Yellowstone,cn,44.6644535,-111.1000808,1015,39.0,976.0,2020-05-19 19:48:18.919922+00:00
7582,Chizhou,cn,30.656037,117.489156,17,0.0,17.0,2020-05-19 19:48:18.919922+00:00
7583,Leningrad Oblast,ru,60.0793208,31.8926645,2133,8.0,728.0,2020-05-19 19:48:35.566651+00:00
7584,Ahad Rufaydah,sa,18.1952012,42.8205113,0,0.0,2.0,2020-05-19 19:48:38.739515+00:00
7585,"Cimarron County, Oklahoma",us,36.7936335,-102.6216211,1,0.0,,2020-05-19 19:45:20.115934+00:00
7586,"Wabasha County, Minnesota",us,44.3020812,-92.2236667,16,0.0,,2020-05-19 19:45:20.115934+00:00
7587,"Linn County, Kansas",us,38.1339574,-94.81059549999999,7,0.0,,2020-05-19 19:45:20.115934+00:00
7588,"Roosevelt County, New Mexico",us,33.9538388,-103.3587288,27,0.0,,2020-05-19 19:45:20.115934+00:00
7589,Coburg,de,50.2612094,10.962695,346,17.0,,2020-05-18 00:00:00+00:00
7590,Xianyang,cn,34.329605,108.708991,17,0.0,17.0,2020-05-19 19:48:18.919922+00:00
7591,"Lafayette County, Florida",us,30.0299573,-83.2077645,6,0.0,,2020-05-19 19:45:20.115934+00:00
7592,Tapiraí,br,-23.9632471,-47.5071671,6,0.0,,2020-05-19 19:48:12.454367+00:00
7593,Almuzaylif,sa,19.5390124,41.0494841,3,0.0,2.0,2020-05-19 19:48:38.543435+00:00
7594,Jaguaruana,br,-4.8378331,-37.7828916,13,1.0,,2020-05-19 19:47:58.076034+00:00
7595,Xiangyang,cn,32.009016,112.122426,1175,40.0,1135.0,2020-05-19 19:48:18.919922+00:00
7596,Coahuila,mx,27.058676,-101.7068294,644,54.0,482.0,2020-05-19 19:46:51.769504+00:00
7597,"Essex County, New Jersey",us,40.7947466,-74.2648829,16712,1550.0,0.0,2020-05-18 19:46:28.987306+00:00
7598,Geertruidenberg,nl,51.7023659,4.8499781,11,,,2020-05-19 19:46:55.860971+00:00
7599,"Owen County, Kentucky",us,38.4965261,-84.8150781,2,0.0,,2020-05-19 19:45:20.115934+00:00
7600,Zhanjiang,cn,21.270702,110.359368,24,0.0,24.0,2020-05-19 19:48:18.919922+00:00
7601,"Grant County, Kansas",us,37.5245985,-101.2523792,17,0.0,0.0,2020-05-18 19:46:28.987306+00:00
7602,"Titus County, Texas",us,33.2493126,-94.976654,102,1.0,,2020-05-19 19:45:20.115934+00:00
7603,"Medina County, Ohio",us,41.080133,-81.9534815,224,18.0,,2020-05-19 19:45:20.115934+00:00
7604,BURAYDAH,sa,26.3592309,43.98181200000001,264,1.0,114.0,2020-05-19 19:48:38.768020+00:00
7605,"Caroline County, Virginia",us,38.0445557,-77.2864879,42,2.0,,2020-05-19 19:45:20.115934+00:00
7606,Santo Amaro da Imperatriz,br,-27.6856839,-48.7817857,4,0.0,,2020-05-19 19:48:09.514862+00:00
7607,"Roane County, West Virginia",us,38.7564882,-81.42789839999999,9,0.0,,2020-05-19 19:45:20.115934+00:00
7608,Águas de Santa Bárbara,br,-22.8816675,-49.2425988,1,0.0,,2020-05-19 19:48:14.790099+00:00
7609,Irkutsk Oblast,ru,56.13214199999999,103.948625,698,4.0,160.0,2020-05-19 19:48:35.566651+00:00
7610,São João de Pirabas,br,-0.7690028999999999,-47.1752003,16,3.0,,2020-05-19 19:48:11.384767+00:00
7611,"Jackson County, Wisconsin",us,44.3206549,-90.8294002,15,1.0,,2020-05-19 19:45:20.115934+00:00
7612,Ouargla,dz,32.1677808,4.976654,167,167.0,15.0,2020-05-19 19:46:52.759594+00:00
7613,Moselle,fr,49.0983839,6.5527641,3333,778.0,2011.0,2020-05-19 19:47:00.261343+00:00
7614,Urumqi,cn,43.825592,87.61684799999999,23,0.0,23.0,2020-05-19 19:48:18.919922+00:00
7615,Osun,ng,7.562896399999999,4.5199593,42,4.0,31.0,2020-05-19 19:46:53.225927+00:00
7616,Van,tr,38.5012085,43.3729793,26,,,2020-05-11 18:20:32.942891+00:00
7617,Vale de São Domingos,br,-15.293959,-59.0614145,2,1.0,,2020-05-19 19:48:13.897526+00:00
7618,Krasnoyarsk Krai,ru,64.24797579999999,95.11041759999999,1941,20.0,565.0,2020-05-19 19:48:35.566651+00:00
7619,Udmurtia,ru,57.0670218,53.0277948,452,12.0,253.0,2020-05-19 19:48:35.566651+00:00
7620,Azamgarh,in,26.0739138,83.18594949999999,10,0.0,8.0,2020-05-17 17:03:36.579592+00:00
7621,Bodocó,br,-7.778834499999999,-39.9385694,3,0.0,,2020-05-19 19:47:46.052497+00:00
7622,"Grundy County, Illinois",us,41.3500531,-88.4016041,75,1.0,,2020-05-19 19:45:20.115934+00:00
7623,"Hertford County, North Carolina",us,36.3761772,-77.0564464,53,1.0,,2020-05-19 19:45:20.115934+00:00
7624,Brejinho,br,-7.3394239,-37.3292861,1,0.0,,2020-05-19 19:47:46.591034+00:00
7625,Viradouro,br,-20.8723417,-48.2970214,1,1.0,,2020-05-19 19:48:14.348656+00:00
7626,Buriti do Tocantins,br,-5.316082799999999,-48.2266434,1,0.0,,2020-05-19 19:47:46.841636+00:00
7627,Capão Bonito,br,-24.0021059,-48.35027660000001,10,4.0,,2020-05-19 19:47:50.182437+00:00
7628,Vanini,br,-28.4763265,-51.8452324,1,0.0,,2020-05-19 19:48:13.971609+00:00
7629,Brejo do Cruz,br,-6.349459,-37.4984299,1,1.0,,2020-05-19 19:47:46.657750+00:00
7630,Água Santa,br,-22.905568,-43.3081672,1,0.0,,2020-05-19 19:48:14.735818+00:00
7631,Ipiranga do Piauí,br,-6.8435579,-41.8004409,1,0.0,,2020-05-19 19:47:56.564455+00:00
7632,ʻUqlat as Suqur,sa,25.828604,42.2099,4,0.0,1.0,2020-05-19 19:48:38.730769+00:00
7633,AL MADINAH al MUNAWWARAH,sa,24.5246542,39.5691841,5594,9.0,2934.0,2020-05-19 19:48:38.777212+00:00
7634,Pilibhit,in,28.62494,79.8075272,15,0.0,4.0,2020-05-19 19:48:43.814762+00:00
7635,Uşak,tr,38.6742286,29.4058825,38,,,2020-05-11 18:20:32.925720+00:00
7636,Yalova:,tr,40.654895,29.284186,46,,,2020-05-11 18:20:32.961725+00:00
7637,"Hamilton County, Illinois",us,38.0543187,-88.55653099999999,2,0.0,,2020-05-19 19:45:20.115934+00:00
7638,"Macoupin County, Illinois",us,39.2375268,-89.9253233,41,1.0,,2020-05-19 19:45:20.115934+00:00
7639,"Pope County, Illinois",us,37.417132,-88.59517509999999,1,0.0,,2020-05-19 19:45:20.115934+00:00
7640,Praia Grande,br,-24.0088603,-46.412475,295,43.0,,2020-05-19 19:48:06.068031+00:00
7641,"Watonwan County, Minnesota",us,43.9323091,-94.479976,41,0.0,,2020-05-19 19:45:20.115934+00:00
7642,Jiangmen,cn,22.579117,113.081508,24,0.0,24.0,2020-05-19 19:48:18.919922+00:00
7643,Nagasaki,jp,32.7503334,129.8778888,17,1.0,16.0,2020-05-19 19:48:33.287117+00:00
7644,Rio Claro,br,-22.4149023,-47.5651394,26,9.0,,2020-05-19 19:48:07.856688+00:00
7645,"Clark County, Kentucky",us,37.959945,-84.14351359999999,21,0.0,,2020-05-19 19:45:20.115934+00:00
7646,"Ramsey County, North Dakota",us,48.3076017,-98.7287191,7,0.0,,2020-05-19 19:45:20.115934+00:00
7647,"Robertson County, Tennessee",us,36.5250666,-86.86218269999999,294,0.0,,2020-05-19 19:45:20.115934+00:00
7648,Roerdalen,nl,51.13916649999999,6.0342695,27,,,2020-05-19 19:46:56.978011+00:00
7649,"Hansford County, Texas",us,36.31837489999999,-101.4339148,16,2.0,,2020-05-19 19:45:20.115934+00:00
7650,Capitão,br,-29.2703611,-51.98752229999999,1,0.0,,2020-05-19 19:47:50.137111+00:00
7651,Candelária,br,-29.6735042,-52.7867253,5,0.0,,2020-05-19 19:47:49.843954+00:00
7652,Caraguatatuba,br,-23.6255903,-45.4241453,96,4.0,,2020-05-19 19:47:50.234949+00:00
7653,Luís Domingues,br,-1.3319436,-45.8977447,6,0.0,,2020-05-19 19:47:59.456342+00:00
7654,AL BAHAH,sa,20.0217407,41.4712733,28,0.0,23.0,2020-05-19 19:48:38.807926+00:00
7655,"Mariposa County, California",us,37.4893626,-119.9679294,15,1.0,,2020-05-19 19:45:20.115934+00:00
7656,"New Kent County, Virginia",us,37.4653757,-76.964306,26,1.0,,2020-05-19 19:45:20.115934+00:00
7657,Nova Granada,br,-20.5315935,-49.320107,7,1.0,,2020-05-19 19:48:02.136858+00:00
7658,São João do Itaperiú,br,-26.6174708,-48.76749160000001,5,0.0,,2020-05-19 19:48:11.420873+00:00
7659,Jiyuan,cn,35.067243,112.601918,5,0.0,5.0,2020-05-19 19:48:18.919922+00:00
7660,"Guadalupe County, New Mexico",us,34.8235801,-104.8454619,19,0.0,,2020-05-19 19:45:20.115934+00:00
7661,"Nuenen, Gerwen en Nederwetten",nl,51.4782515,5.5568585,18,,,2020-05-19 19:46:56.707821+00:00
7662,"Kenosha County, Wisconsin",us,42.5663156,-87.658113,848,18.0,,2020-05-19 19:45:20.115934+00:00
7663,Yangzhou,cn,32.394209,119.412939,23,0.0,23.0,2020-05-19 19:48:18.919922+00:00
7664,"Menominee County, Wisconsin",us,44.88577919999999,-88.6507943,2,0.0,,2020-05-19 19:45:20.115934+00:00
7665,"Monroe County, Wisconsin",us,43.9412045,-90.7532809,15,1.0,,2020-05-19 19:45:20.115934+00:00
7666,Uithoorn,nl,52.2446266,4.8317337,16,,,2020-05-19 19:46:57.310447+00:00
7667,Al Qunfudhah,sa,19.1281398,41.0787392,127,0.0,44.0,2020-05-19 19:48:38.240310+00:00
7668,At Taʼif,sa,21.2840782,40.42481919999999,1132,1.0,312.0,2020-05-19 19:48:38.798274+00:00
7669,Khamis Mushayt,sa,18.3093394,42.7662325,79,0.0,82.0,2020-05-19 19:48:38.817252+00:00
7670,Baghpat,in,28.9427827,77.22760699999999,26,0.0,18.0,2020-05-19 19:48:43.608738+00:00
7671,Bahraich,in,27.5705152,81.59766719999999,51,0.0,18.0,2020-05-19 19:48:43.615635+00:00
7672,"Maricopa County, Arizona",us,33.2917968,-112.4291464,7340,324.0,,2020-05-19 19:45:20.115934+00:00
7673,"Sharp County, Arkansas",us,36.16759740000001,-91.44346900000001,37,2.0,,2020-05-19 19:45:20.115934+00:00
7674,"Solano County, California",us,38.3104969,-121.9017954,429,16.0,,2020-05-18 19:45:24.591927+00:00
7675,"Arapahoe County, Colorado",us,39.62031,-104.332644,3767,253.0,,2020-05-19 19:45:20.115934+00:00
7676,"Bent County, Colorado",us,38.0036339,-103.0817903,1,0.0,,2020-05-19 19:45:20.115934+00:00
7677,"Washington, District of Columbia",us,38.9071923,-77.0368707,7270,392.0,,2020-05-19 19:45:20.115934+00:00
7678,"Columbia County, Florida",us,30.1812696,-82.605118,113,2.0,,2020-05-19 19:45:20.115934+00:00
7679,"Forsyth County, Georgia",us,34.2358502,-84.14351359999999,405,11.0,,2020-05-19 19:45:20.115934+00:00
7680,"Burke County, North Carolina",us,35.7616931,-81.73494199999999,198,14.0,,2020-05-19 19:45:20.115934+00:00
7681,"Schley County, Georgia",us,32.2736136,-84.3121264,16,1.0,,2020-05-19 19:45:20.115934+00:00
7682,"Gray County, Kansas",us,37.6840811,-100.439656,15,0.0,0.0,2020-05-18 19:46:28.987306+00:00
7683,"Winona County, Minnesota",us,44.006499,-91.7538817,75,15.0,,2020-05-19 19:45:20.115934+00:00
7684,"Harrison County, Mississippi",us,30.432087,-89.0179332,216,6.0,,2020-05-19 19:45:20.115934+00:00
7685,"Los Alamos County, New Mexico",us,35.84962489999999,-106.3228338,6,0.0,,2020-05-19 19:45:20.115934+00:00
7686,"Suffolk County, New York",us,40.9848784,-72.61511689999999,38224,1754.0,,2020-05-19 19:45:20.115934+00:00
7687,"Pierce County, North Dakota",us,48.0379438,-100.0575335,3,0.0,,2020-05-19 19:45:20.115934+00:00
7688,"Shenandoah County, Virginia",us,38.8413778,-78.5660852,319,12.0,,2020-05-19 19:45:20.115934+00:00
7689,"Jackson County, West Virginia",us,38.8139943,-81.64734399999999,136,17.0,,2020-05-19 19:45:20.115934+00:00
7690,Pudong new area,cn,31.221517,121.544379,61,1.0,60.0,2020-05-19 19:48:18.919922+00:00
7691,"Clinton County, Ohio",us,39.4089295,-83.8111854,40,0.0,,2020-05-19 19:45:20.115934+00:00
7692,"Licking County, Ohio",us,40.1460895,-82.4752757,190,8.0,,2020-05-19 19:45:20.115934+00:00
7693,"Nelson County, Virginia",us,37.7478599,-78.8835548,12,0.0,,2020-05-19 19:45:20.115934+00:00
7694,Campo Alegre de Goiás,br,-17.6368064,-47.7772539,1,0.0,,2020-05-19 19:47:49.425005+00:00
7695,"Loudoun County, Virginia",us,39.076767,-77.6536125,1486,48.0,,2020-05-19 19:45:20.115934+00:00
7696,Wassenaar,nl,52.1429096,4.4012129,8,,,2020-05-19 19:46:57.559653+00:00
7697,Wageningen,nl,51.9691868,5.6653948,20,,,2020-05-19 19:46:57.550905+00:00
7698,Piedade dos Gerais,br,-20.4704064,-44.22428619999999,1,0.0,,2020-05-19 19:48:04.885708+00:00
7699,"Swift County, Minnesota",us,45.2315651,-95.71960419999999,13,0.0,,2020-05-19 19:45:20.115934+00:00
7700,Anajatuba,br,-3.260183,-44.6119727,34,2.0,,2020-05-19 19:47:42.617425+00:00
7701,Guimarães,br,-2.1327465,-44.6022024,4,1.0,,2020-05-19 19:47:55.683077+00:00
7702,Mirante da Serra,br,-11.0289123,-62.67147749999999,14,1.0,,2020-05-19 19:48:00.765754+00:00
7703,Aracruz,br,-19.8187781,-40.2736361,63,5.0,,2020-05-19 19:47:43.200782+00:00
7704,Parazinho,br,-5.2958609,-35.9424217,1,0.0,,2020-05-19 19:48:03.991505+00:00
7705,"Cherokee County, Iowa",us,42.8027756,-95.6457951,9,0.0,,2020-05-19 19:45:20.115934+00:00
7706,Piedade,br,-23.7288509,-47.4335977,55,2.0,,2020-05-19 19:48:04.892912+00:00
7707,Santa Rita de Jacutinga,br,-22.1464084,-44.0911576,1,0.0,,2020-05-19 19:48:09.197484+00:00
7708,"Todd County, Minnesota",us,46.0307728,-94.8315488,73,0.0,,2020-05-19 19:45:20.115934+00:00
7709,"Custer County, Idaho",us,44.3331898,-114.2614334,2,0.0,,2020-05-19 19:45:20.115934+00:00
7710,Barra de São Francisco,br,-18.7553213,-40.8968398,43,1.0,,2020-05-19 19:47:44.988451+00:00
7711,"Wilkin County, Minnesota",us,46.4087398,-96.5018468,11,3.0,,2020-05-19 19:45:20.115934+00:00
7712,Al Kharj,sa,24.1576043,47.3247876,116,1.0,36.0,2020-05-19 19:48:38.964599+00:00
7713,Santana do Matos,br,-5.946453,-36.6580919,2,0.0,,2020-05-19 19:48:09.440682+00:00
7714,Jingdezhen,cn,29.268783,117.178443,6,0.0,6.0,2020-05-19 19:48:18.919922+00:00
7715,Bom Lugar,br,-4.220278,-45.03388899999999,3,0.0,,2020-05-19 19:47:46.242199+00:00
7716,Centro do Guilherme,br,-2.4481853,-46.0368173,9,0.0,,2020-05-19 19:47:51.109103+00:00
7717,Centenário do Sul,br,-22.8192739,-51.5967377,2,0.0,,2020-05-19 19:47:51.080407+00:00
7718,"Cass County, Texas",us,33.09443420000001,-94.315422,20,0.0,,2020-05-19 19:45:20.115934+00:00
